date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:27:53	8394/8394	---M--	200	added ('OK')	image/png	etag:%2220ca-54ab689a04625%22	http://localhost/b2w/wp-content/uploads/2016/06/icon-rocket-1.png	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/uploads/2016/06/icon-rocket-1.png	(from http://localhost/b2w/en/home/)
11:27:54	880/880	---M--	200	added ('OK')	application/javascript	etag:%22370-5352c13a58100%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/js/skip-link-focus-fix.js?ver=20151215	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/js/skip-link-focus-fix4a7d.js	(from http://localhost/b2w/en/home/)
11:27:54	1078/1078	---M--	200	added ('OK')	application/javascript	etag:%22436-546ca8b0c7953%22	http://localhost/b2w/wp-includes/js/comment-reply.min.js?ver=4.8.9	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-includes/js/comment-reply.min1f93.js	(from http://localhost/b2w/en/home/)
11:27:54	13714/13714	---M--	200	added ('OK')	application/javascript	etag:%223592-55565553d6290%22	http://localhost/b2w/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.9	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/plugins/contact-form-7/includes/js/scripts33a6.js	(from http://localhost/b2w/en/home/)
11:27:54	1398/1398	---M--	200	added ('OK')	application/javascript	etag:%22576-546ca8b325161%22	http://localhost/b2w/wp-includes/js/wp-embed.min.js?ver=4.8.9	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-includes/js/wp-embed.min1f93.js	(from http://localhost/b2w/en/home/)
11:27:55	2088/2088	---M--	200	added ('OK')	image/png	etag:%22828-5491f90e5c60d%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/m.n-logo.png	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/m.n-logo.png	(from http://localhost/b2w/en/home/)
11:27:55	4409/4409	---M--	200	added ('OK')	application/javascript	etag:%221139-566a9db98353b%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/js/main.js	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/js/main.js	(from http://localhost/b2w/en/home/)
11:27:59	20219/20219	---M--	200	added ('OK')	application/javascript	etag:%224efb-55bd13df5dbac%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/js/jquery.magnific-popup.min.js	(from http://localhost/b2w/en/home/)
11:27:59	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-55ba745969c40%22	http://localhost/b2w/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://localhost/b2w/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.9)
11:28:00	31819/31819	---M--	200	added ('OK')	application/javascript	etag:%227c4b-4fcb917f62800%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/js/bootstrap.min.js	(from http://localhost/b2w/en/home/)
11:28:00	4002/4002	---M--	200	added ('OK')	image/jpeg	etag:%22fa2-4ff5a2114e680%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/tile.jpg	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/tile.jpg	(from http://localhost/b2w/wp-content/themes/bootstrap2wordpress/style.css?ver=4.8.9)
11:28:01	3359/3359	---M--	200	added ('OK')	image/png	etag:%22d1f-502db678de880%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/icon-sprite.png	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/icon-sprite.png	(from http://localhost/b2w/wp-content/themes/bootstrap2wordpress/style.css?ver=4.8.9)
11:28:03	60156/60156	---M--	200	added ('OK')	application/javascript	etag:%22eafc-5799a716710c7%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/js/register-sw.js?ver=1	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/js/register-sw68b3.js	(from http://localhost/b2w/en/home/)
11:28:04	85659/85659	---M--	200	added ('OK')	application/javascript	etag:%2214e9b-55bd43646b685%22	http://localhost/b2w/wp-includes/js/jquery/jquery.js?ver=1.12.4	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-includes/js/jquery/jqueryb8ff.js	(from http://localhost/b2w/en/home/)
11:28:07	38808/38808	---M--	200	added ('OK')	image/webp	etag:%229798-55bd3aeaecff9%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/bg-top.webp	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/bg-top.webp	(from http://localhost/b2w/wp-content/themes/bootstrap2wordpress/style.css?ver=4.8.9)
11:28:09	34085/34085	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2027%20Feb%202025%2010:28:07%20GMT	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/polina.jpg	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/polina.1b.delayed	(from http://localhost/b2w/wp-content/themes/bootstrap2wordpress/style.css?ver=4.8.9)
11:28:11	42308/42308	---M--	200	added ('OK')	image/webp	etag:%22a544-55bd36fc99486%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/stuff-bg.webp	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/stuff-bg.webp	(from http://localhost/b2w/wp-content/themes/bootstrap2wordpress/style.css?ver=4.8.9)
11:28:11	65198/65198	---M--	200	added ('OK')	image/jpeg	etag:%22feae-55c6126a24ecc%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/stuff-feature.jpg	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/stuff-feature.jpg	(from http://localhost/b2w/wp-content/themes/bootstrap2wordpress/style.css?ver=4.8.9)
11:28:14	31848/31848	---M--	200	added ('OK')	image/webp	etag:%227c68-55b704f8bf2f7%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/Mohcine%20NAZRHAN%20Face.webp	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/Mohcine%20NAZRHAN%20Face.webp	(from http://localhost/b2w/wp-content/themes/bootstrap2wordpress/style.css?ver=4.8.9)
11:28:15	36464/36464	---M--	200	added ('OK')	image/webp	etag:%228e70-55bd38f4daf11%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/bg-bottom.webp	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/bg-bottom.webp	(from http://localhost/b2w/wp-content/themes/bootstrap2wordpress/style.css?ver=4.8.9)
11:28:16	108018/108018	---M--	200	added ('OK')	image/jpeg	etag:%221a5f2-55c614d0a3ae3%22	http://localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/bg-top-blog.jpg	C:/My%20Web%20Sites/myblog/localhost/b2w/wp-content/themes/bootstrap2wordpress/assets/img/bg-top-blog.jpg	(from http://localhost/b2w/wp-content/themes/bootstrap2wordpress/style.css?ver=4.8.9)
